lon	lat	pop	x_idx	y_idx
-87.7203979693	41.9370359838	711	12	16
-87.7173738069	41.9370359838	1196	13	16
-87.7143496444	41.9370359838	1473	14	16
-87.711325482	41.9370359838	609	15	16
-87.7083013195	41.9370359838	566	16	16
-87.7052771571	41.9370359838	467	17	16
-87.7022529946	41.9370359838	484	18	16
-87.6992288322	41.9370359838	639	19	16
-87.6962046697	41.9370359838	518	20	16
-87.6931805072	41.9370359838	44	21	16
-87.6901563448	41.9370359838	2	22	16
-87.6871321823	41.9370359838	261	23	16
-87.6841080199	41.9370359838	566	24	16
-87.6810838574	41.9370359838	326	25	16
-87.678059695	41.9370359838	468	26	16
-87.6750355325	41.9370359838	307	27	16
-87.6720113701	41.9370359838	453	28	16
-87.6689872076	41.9370359838	327	29	16
-87.6659630452	41.9370359838	663	30	16
-87.6629388827	41.9370359838	532	31	16
-87.6599147203	41.9370359838	645	32	16
-87.6568905578	41.9370359838	766	33	16
-87.6538663953	41.9370359838	341	34	16
-87.6508422329	41.9370359838	538	35	16
-87.6478180704	41.9370359838	239	36	16
-87.644793908	41.9370359838	1272	37	16
-87.6417697455	41.9370359838	2010	38	16
-87.6387455831	41.9370359838	1298	39	16
-87.6357214206	41.9370359838	0	40	16
-87.7566879188	41.9347876797	1678	0	17
-87.7536637563	41.9347876797	578	1	17
-87.7506395939	41.9347876797	308	2	17
-87.7476154314	41.9347876797	484	3	17
-87.744591269	41.9347876797	574	4	17
-87.7415671065	41.9347876797	474	5	17
-87.7385429441	41.9347876797	478	6	17
-87.7355187816	41.9347876797	562	7	17
-87.7324946191	41.9347876797	310	8	17
-87.7294704567	41.9347876797	966	9	17
-87.7264462942	41.9347876797	409	10	17
-87.7234221318	41.9347876797	926	11	17
-87.7203979693	41.9347876797	1240	12	17
-87.7173738069	41.9347876797	197	13	17
-87.7143496444	41.9347876797	960	14	17
-87.711325482	41.9347876797	645	15	17
-87.7083013195	41.9347876797	578	16	17
-87.7052771571	41.9347876797	583	17	17
-87.7022529946	41.9347876797	607	18	17
-87.6992288322	41.9347876797	63	19	17
-87.6962046697	41.9347876797	421	20	17
-87.6931805072	41.9347876797	526	21	17
-87.6901563448	41.9347876797	81	22	17
-87.6871321823	41.9347876797	331	23	17
-87.6841080199	41.9347876797	106	24	17
-87.6810838574	41.9347876797	643	25	17
-87.678059695	41.9347876797	683	26	17
-87.6750355325	41.9347876797	611	27	17
-87.6720113701	41.9347876797	538	28	17
-87.6689872076	41.9347876797	161	29	17
-87.6659630452	41.9347876797	601	30	17
-87.6629388827	41.9347876797	570	31	17
-87.6599147203	41.9347876797	677	32	17
-87.6568905578	41.9347876797	621	33	17
-87.6538663953	41.9347876797	996	34	17
-87.6508422329	41.9347876797	675	35	17
-87.6478180704	41.9347876797	979	36	17
-87.644793908	41.9347876797	796	37	17
-87.6417697455	41.9347876797	2631	38	17
-87.6387455831	41.9347876797	1207	39	17
-87.6357214206	41.9347876797	0	40	17
-87.7566879188	41.9325393757	1237	0	18
-87.7536637563	41.9325393757	403	1	18
-87.7506395939	41.9325393757	532	2	18
-87.7476154314	41.9325393757	478	3	18
-87.744591269	41.9325393757	259	4	18
-87.7415671065	41.9325393757	130	5	18
-87.7385429441	41.9325393757	492	6	18
-87.7355187816	41.9325393757	511	7	18
-87.7324946191	41.9325393757	42	8	18
-87.7294704567	41.9325393757	0	9	18
-87.7264462942	41.9325393757	351	10	18
-87.7234221318	41.9325393757	808	11	18
-87.7203979693	41.9325393757	934	12	18
-87.7173738069	41.9325393757	871	13	18
-87.7143496444	41.9325393757	468	14	18
-87.711325482	41.9325393757	699	15	18
-87.7083013195	41.9325393757	994	16	18
-87.7052771571	41.9325393757	707	17	18
-87.7022529946	41.9325393757	471	18	18
-87.6992288322	41.9325393757	509	19	18
-87.6962046697	41.9325393757	37	20	18
-87.6931805072	41.9325393757	588	21	18
-87.6901563448	41.9325393757	589	22	18
-87.6871321823	41.9325393757	403	23	18
-87.6841080199	41.9325393757	148	24	18
-87.6810838574	41.9325393757	0	25	18
-87.678059695	41.9325393757	352	26	18
-87.6750355325	41.9325393757	268	27	18
-87.6720113701	41.9325393757	181	28	18
-87.6689872076	41.9325393757	198	29	18
-87.6659630452	41.9325393757	515	30	18
-87.6629388827	41.9325393757	410	31	18
-87.6599147203	41.9325393757	630	32	18
-87.6568905578	41.9325393757	806	33	18
-87.6538663953	41.9325393757	405	34	18
-87.6508422329	41.9325393757	861	35	18
-87.6478180704	41.9325393757	427	36	18
-87.644793908	41.9325393757	671	37	18
-87.6417697455	41.9325393757	1500	38	18
-87.6387455831	41.9325393757	926	39	18
-87.6357214206	41.9325393757	773	40	18
-87.7566879188	41.9302910717	1022	0	19
-87.7536637563	41.9302910717	941	1	19
-87.7506395939	41.9302910717	500	2	19
-87.7476154314	41.9302910717	364	3	19
-87.744591269	41.9302910717	522	4	19
-87.7415671065	41.9302910717	542	5	19
-87.7385429441	41.9302910717	157	6	19
-87.7355187816	41.9302910717	777	7	19
-87.7324946191	41.9302910717	4	8	19
-87.7294704567	41.9302910717	50	9	19
-87.7264462942	41.9302910717	353	10	19
-87.7234221318	41.9302910717	678	11	19
-87.7203979693	41.9302910717	950	12	19
-87.7173738069	41.9302910717	877	13	19
-87.7143496444	41.9302910717	769	14	19
-87.711325482	41.9302910717	912	15	19
-87.7083013195	41.9302910717	670	16	19
-87.7052771571	41.9302910717	664	17	19
-87.7022529946	41.9302910717	742	18	19
-87.6992288322	41.9302910717	605	19	19
-87.6962046697	41.9302910717	455	20	19
-87.6931805072	41.9302910717	149	21	19
-87.6901563448	41.9302910717	508	22	19
-87.6871321823	41.9302910717	102	23	19
-87.6841080199	41.9302910717	0	24	19
-87.6810838574	41.9302910717	117	25	19
-87.678059695	41.9302910717	197	26	19
-87.6750355325	41.9302910717	232	27	19
-87.6720113701	41.9302910717	977	28	19
-87.6689872076	41.9302910717	711	29	19
-87.6659630452	41.9302910717	1151	30	19
-87.6629388827	41.9302910717	623	31	19
-87.6599147203	41.9302910717	400	32	19
-87.6568905578	41.9302910717	464	33	19
-87.6538663953	41.9302910717	729	34	19
-87.6508422329	41.9302910717	698	35	19
-87.6478180704	41.9302910717	747	36	19
-87.644793908	41.9302910717	910	37	19
-87.6417697455	41.9302910717	1376	38	19
-87.6387455831	41.9302910717	1746	39	19
-87.6357214206	41.9302910717	0	40	19
-87.7566879188	41.9280427677	1485	0	20
-87.7536637563	41.9280427677	1092	1	20
-87.7506395939	41.9280427677	590	2	20
-87.7476154314	41.9280427677	455	3	20
-87.744591269	41.9280427677	241	4	20
-87.7415671065	41.9280427677	872	5	20
-87.7385429441	41.9280427677	414	6	20
-87.7355187816	41.9280427677	327	7	20
-87.7324946191	41.9280427677	115	8	20
-87.7294704567	41.9280427677	0	9	20
-87.7264462942	41.9280427677	412	10	20
-87.7234221318	41.9280427677	809	11	20
-87.7203979693	41.9280427677	945	12	20
-87.7173738069	41.9280427677	734	13	20
-87.7143496444	41.9280427677	557	14	20
-87.711325482	41.9280427677	571	15	20
-87.7083013195	41.9280427677	753	16	20
-87.7052771571	41.9280427677	502	17	20
-87.7022529946	41.9280427677	384	18	20
-87.6992288322	41.9280427677	551	19	20
-87.6962046697	41.9280427677	455	20	20
-87.6931805072	41.9280427677	551	21	20
-87.6901563448	41.9280427677	287	22	20
-87.6871321823	41.9280427677	103	23	20
-87.6841080199	41.9280427677	0	24	20
-87.6810838574	41.9280427677	0	25	20
-87.678059695	41.9280427677	0	26	20
-87.6750355325	41.9280427677	99	27	20
-87.6720113701	41.9280427677	344	28	20
-87.6689872076	41.9280427677	384	29	20
-87.6659630452	41.9280427677	439	30	20
-87.6629388827	41.9280427677	476	31	20
-87.6599147203	41.9280427677	444	32	20
-87.6568905578	41.9280427677	613	33	20
-87.6538663953	41.9280427677	496	34	20
-87.6508422329	41.9280427677	727	35	20
-87.6478180704	41.9280427677	499	36	20
-87.644793908	41.9280427677	1287	37	20
-87.6417697455	41.9280427677	1498	38	20
-87.6387455831	41.9280427677	0	39	20
-87.6357214206	41.9280427677	0	40	20
-87.7566879188	41.9257944637	1817	0	21
-87.7536637563	41.9257944637	1397	1	21
-87.7506395939	41.9257944637	528	2	21
-87.7476154314	41.9257944637	309	3	21
-87.744591269	41.9257944637	438	4	21
-87.7415671065	41.9257944637	659	5	21
-87.7385429441	41.9257944637	480	6	21
-87.7355187816	41.9257944637	672	7	21
-87.7324946191	41.9257944637	705	8	21
-87.7294704567	41.9257944637	0	9	21
-87.7264462942	41.9257944637	274	10	21
-87.7234221318	41.9257944637	522	11	21
-87.7203979693	41.9257944637	599	12	21
-87.7173738069	41.9257944637	633	13	21
-87.7143496444	41.9257944637	420	14	21
-87.711325482	41.9257944637	377	15	21
-87.7083013195	41.9257944637	456	16	21
-87.7052771571	41.9257944637	742	17	21
-87.7022529946	41.9257944637	120	18	21
-87.6992288322	41.9257944637	438	19	21
-87.6962046697	41.9257944637	372	20	21
-87.6931805072	41.9257944637	348	21	21
-87.6901563448	41.9257944637	370	22	21
-87.6871321823	41.9257944637	348	23	21
-87.6841080199	41.9257944637	28	24	21
-87.6810838574	41.9257944637	21	25	21
-87.678059695	41.9257944637	5	26	21
-87.6750355325	41.9257944637	0	27	21
-87.6720113701	41.9257944637	230	28	21
-87.6689872076	41.9257944637	300	29	21
-87.6659630452	41.9257944637	465	30	21
-87.6629388827	41.9257944637	865	31	21
-87.6599147203	41.9257944637	776	32	21
-87.6568905578	41.9257944637	412	33	21
-87.6538663953	41.9257944637	545	34	21
-87.6508422329	41.9257944637	638	35	21
-87.6478180704	41.9257944637	310	36	21
-87.644793908	41.9257944637	435	37	21
-87.6417697455	41.9257944637	1141	38	21
-87.6387455831	41.9257944637	1427	39	21
-87.6357214206	41.9257944637	418	40	21
-87.7566879188	41.9235461597	905	0	22
-87.7536637563	41.9235461597	750	1	22
-87.7506395939	41.9235461597	434	2	22
-87.7476154314	41.9235461597	239	3	22
-87.744591269	41.9235461597	430	4	22
-87.7415671065	41.9235461597	153	5	22
-87.7385429441	41.9235461597	408	6	22
-87.7355187816	41.9235461597	753	7	22
-87.7324946191	41.9235461597	820	8	22
-87.7294704567	41.9235461597	477	9	22
-87.7264462942	41.9235461597	288	10	22
-87.7234221318	41.9235461597	741	11	22
-87.7203979693	41.9235461597	613	12	22
-87.7173738069	41.9235461597	579	13	22
-87.7143496444	41.9235461597	617	14	22
-87.711325482	41.9235461597	632	15	22
-87.7083013195	41.9235461597	342	16	22
-87.7052771571	41.9235461597	943	17	22
-87.7022529946	41.9235461597	341	18	22
-87.6992288322	41.9235461597	780	19	22
-87.6962046697	41.9235461597	336	20	22
-87.6931805072	41.9235461597	796	21	22
-87.6901563448	41.9235461597	542	22	22
-87.6871321823	41.9235461597	480	23	22
-87.6841080199	41.9235461597	604	24	22
-87.6810838574	41.9235461597	304	25	22
-87.678059695	41.9235461597	163	26	22
-87.6750355325	41.9235461597	169	27	22
-87.6720113701	41.9235461597	0	28	22
-87.6689872076	41.9235461597	361	29	22
-87.6659630452	41.9235461597	409	30	22
-87.6629388827	41.9235461597	669	31	22
-87.6599147203	41.9235461597	583	32	22
-87.6568905578	41.9235461597	1506	33	22
-87.6538663953	41.9235461597	847	34	22
-87.6508422329	41.9235461597	792	35	22
-87.6478180704	41.9235461597	655	36	22
-87.644793908	41.9235461597	644	37	22
-87.6417697455	41.9235461597	1463	38	22
-87.6387455831	41.9235461597	818	39	22
-87.6357214206	41.9235461597	0	40	22
-87.7566879188	41.9212978557	1168	0	23
-87.7536637563	41.9212978557	564	1	23
-87.7506395939	41.9212978557	669	2	23
-87.7476154314	41.9212978557	579	3	23
-87.744591269	41.9212978557	483	4	23
-87.7415671065	41.9212978557	245	5	23
-87.7385429441	41.9212978557	453	6	23
-87.7355187816	41.9212978557	787	7	23
-87.7324946191	41.9212978557	645	8	23
-87.7294704567	41.9212978557	703	9	23
-87.7264462942	41.9212978557	206	10	23
-87.7234221318	41.9212978557	625	11	23
-87.7203979693	41.9212978557	846	12	23
-87.7173738069	41.9212978557	1320	13	23
-87.7143496444	41.9212978557	722	14	23
-87.711325482	41.9212978557	693	15	23
-87.7083013195	41.9212978557	971	16	23
-87.7052771571	41.9212978557	632	17	23
-87.7022529946	41.9212978557	66	18	23
-87.6992288322	41.9212978557	1121	19	23
-87.6962046697	41.9212978557	323	20	23
-87.6931805072	41.9212978557	415	21	23
-87.6901563448	41.9212978557	797	22	23
-87.6871321823	41.9212978557	536	23	23
-87.6841080199	41.9212978557	606	24	23
-87.6810838574	41.9212978557	548	25	23
-87.678059695	41.9212978557	406	26	23
-87.6750355325	41.9212978557	124	27	23
-87.6720113701	41.9212978557	0	28	23
-87.6689872076	41.9212978557	0	29	23
-87.6659630452	41.9212978557	110	30	23
-87.6629388827	41.9212978557	193	31	23
-87.6599147203	41.9212978557	469	32	23
-87.6568905578	41.9212978557	543	33	23
-87.6538663953	41.9212978557	717	34	23
-87.6508422329	41.9212978557	594	35	23
-87.6478180704	41.9212978557	136	36	23
-87.644793908	41.9212978557	186	37	23
-87.6417697455	41.9212978557	611	38	23
-87.6387455831	41.9212978557	745	39	23
-87.6357214206	41.9212978557	751	40	23
-87.7566879188	41.9190495516	2143	0	24
-87.7536637563	41.9190495516	784	1	24
-87.7506395939	41.9190495516	1099	2	24
-87.7476154314	41.9190495516	705	3	24
-87.744591269	41.9190495516	825	4	24
-87.7415671065	41.9190495516	279	5	24
-87.7385429441	41.9190495516	831	6	24
-87.7355187816	41.9190495516	991	7	24
-87.7324946191	41.9190495516	1080	8	24
-87.7294704567	41.9190495516	1238	9	24
-87.7264462942	41.9190495516	676	10	24
-87.7234221318	41.9190495516	1029	11	24
-87.7203979693	41.9190495516	613	12	24
-87.7173738069	41.9190495516	1272	13	24
-87.7143496444	41.9190495516	552	14	24
-87.711325482	41.9190495516	1061	15	24
-87.7083013195	41.9190495516	724	16	24
-87.7052771571	41.9190495516	452	17	24
-87.7022529946	41.9190495516	467	18	24
-87.6992288322	41.9190495516	675	19	24
-87.6962046697	41.9190495516	776	20	24
-87.6931805072	41.9190495516	742	21	24
-87.6901563448	41.9190495516	563	22	24
-87.6871321823	41.9190495516	602	23	24
-87.6841080199	41.9190495516	466	24	24
-87.6810838574	41.9190495516	706	25	24
-87.678059695	41.9190495516	555	26	24
-87.6750355325	41.9190495516	478	27	24
-87.6720113701	41.9190495516	76	28	24
-87.6689872076	41.9190495516	2	29	24
-87.6659630452	41.9190495516	0	30	24
-87.6629388827	41.9190495516	1	31	24
-87.6599147203	41.9190495516	218	32	24
-87.6568905578	41.9190495516	517	33	24
-87.6538663953	41.9190495516	653	34	24
-87.6508422329	41.9190495516	474	35	24
-87.6478180704	41.9190495516	262	36	24
-87.644793908	41.9190495516	427	37	24
-87.6417697455	41.9190495516	625	38	24
-87.6387455831	41.9190495516	536	39	24
-87.6357214206	41.9190495516	964	40	24
-87.7566879188	41.9168012476	87	0	25
-87.7536637563	41.9168012476	361	1	25
-87.7506395939	41.9168012476	121	2	25
-87.7476154314	41.9168012476	628	3	25
-87.744591269	41.9168012476	121	4	25
-87.7415671065	41.9168012476	156	5	25
-87.7385429441	41.9168012476	317	6	25
-87.7355187816	41.9168012476	917	7	25
-87.7324946191	41.9168012476	653	8	25
-87.7294704567	41.9168012476	751	9	25
-87.7264462942	41.9168012476	678	10	25
-87.7234221318	41.9168012476	78	11	25
-87.7203979693	41.9168012476	522	12	25
-87.7173738069	41.9168012476	614	13	25
-87.7143496444	41.9168012476	386	14	25
-87.711325482	41.9168012476	715	15	25
-87.7083013195	41.9168012476	640	16	25
-87.7052771571	41.9168012476	612	17	25
-87.7022529946	41.9168012476	480	18	25
-87.6992288322	41.9168012476	607	19	25
-87.6962046697	41.9168012476	876	20	25
-87.6931805072	41.9168012476	395	21	25
-87.6901563448	41.9168012476	248	22	25
-87.6871321823	41.9168012476	516	23	25
-87.6841080199	41.9168012476	380	24	25
-87.6810838574	41.9168012476	559	25	25
-87.678059695	41.9168012476	591	26	25
-87.6750355325	41.9168012476	474	27	25
-87.6720113701	41.9168012476	282	28	25
-87.6689872076	41.9168012476	54	29	25
-87.6659630452	41.9168012476	0	30	25
-87.6629388827	41.9168012476	0	31	25
-87.6599147203	41.9168012476	7	32	25
-87.6568905578	41.9168012476	364	33	25
-87.6538663953	41.9168012476	813	34	25
-87.6508422329	41.9168012476	596	35	25
-87.6478180704	41.9168012476	830	36	25
-87.644793908	41.9168012476	775	37	25
-87.6417697455	41.9168012476	668	38	25
-87.6387455831	41.9168012476	752	39	25
-87.6357214206	41.9168012476	1344	40	25
-87.7566879188	41.9145529436	319	0	26
-87.7536637563	41.9145529436	12	1	26
-87.7506395939	41.9145529436	79	2	26
-87.7476154314	41.9145529436	157	3	26
-87.744591269	41.9145529436	15	4	26
-87.7415671065	41.9145529436	4	5	26
-87.7385429441	41.9145529436	0	6	26
-87.7355187816	41.9145529436	295	7	26
-87.7324946191	41.9145529436	567	8	26
-87.7294704567	41.9145529436	596	9	26
-87.7264462942	41.9145529436	586	10	26
-87.7234221318	41.9145529436	119	11	26
-87.7203979693	41.9145529436	141	12	26
-87.7173738069	41.9145529436	557	13	26
-87.7143496444	41.9145529436	496	14	26
-87.711325482	41.9145529436	659	15	26
-87.7083013195	41.9145529436	403	16	26
-87.7052771571	41.9145529436	410	17	26
-87.7022529946	41.9145529436	375	18	26
-87.6992288322	41.9145529436	467	19	26
-87.6962046697	41.9145529436	540	20	26
-87.6931805072	41.9145529436	451	21	26
-87.6901563448	41.9145529436	687	22	26
-87.6871321823	41.9145529436	793	23	26
-87.6841080199	41.9145529436	413	24	26
-87.6810838574	41.9145529436	353	25	26
-87.678059695	41.9145529436	660	26	26
-87.6750355325	41.9145529436	396	27	26
-87.6720113701	41.9145529436	336	28	26
-87.6689872076	41.9145529436	555	29	26
-87.6659630452	41.9145529436	7	30	26
-87.6629388827	41.9145529436	0	31	26
-87.6599147203	41.9145529436	0	32	26
-87.6568905578	41.9145529436	78	33	26
-87.6538663953	41.9145529436	288	34	26
-87.6508422329	41.9145529436	521	35	26
-87.6478180704	41.9145529436	129	36	26
-87.644793908	41.9145529436	51	37	26
-87.6417697455	41.9145529436	967	38	26
-87.6387455831	41.9145529436	592	39	26
-87.6357214206	41.9145529436	771	40	26
-87.7566879188	41.9123046396	1101	0	27
-87.7536637563	41.9123046396	593	1	27
-87.7506395939	41.9123046396	492	2	27
-87.7476154314	41.9123046396	516	3	27
-87.744591269	41.9123046396	178	4	27
-87.7415671065	41.9123046396	0	5	27
-87.7385429441	41.9123046396	0	6	27
-87.7355187816	41.9123046396	0	7	27
-87.7324946191	41.9123046396	328	8	27
-87.7294704567	41.9123046396	923	9	27
-87.7264462942	41.9123046396	711	10	27
-87.7234221318	41.9123046396	320	11	27
-87.7203979693	41.9123046396	216	12	27
-87.7173738069	41.9123046396	640	13	27
-87.7143496444	41.9123046396	927	14	27
-87.711325482	41.9123046396	816	15	27
-87.7083013195	41.9123046396	1066	16	27
-87.7052771571	41.9123046396	830	17	27
-87.7022529946	41.9123046396	747	18	27
-87.6992288322	41.9123046396	1076	19	27
-87.6962046697	41.9123046396	666	20	27
-87.6931805072	41.9123046396	920	21	27
-87.6901563448	41.9123046396	985	22	27
-87.6871321823	41.9123046396	626	23	27
-87.6841080199	41.9123046396	1106	24	27
-87.6810838574	41.9123046396	282	25	27
-87.678059695	41.9123046396	399	26	27
-87.6750355325	41.9123046396	742	27	27
-87.6720113701	41.9123046396	736	28	27
-87.6689872076	41.9123046396	314	29	27
-87.6659630452	41.9123046396	203	30	27
-87.6629388827	41.9123046396	18	31	27
-87.6599147203	41.9123046396	0	32	27
-87.6568905578	41.9123046396	0	33	27
-87.6538663953	41.9123046396	74	34	27
-87.6508422329	41.9123046396	388	35	27
-87.6478180704	41.9123046396	548	36	27
-87.644793908	41.9123046396	882	37	27
-87.6417697455	41.9123046396	676	38	27
-87.6387455831	41.9123046396	694	39	27
-87.6357214206	41.9123046396	851	40	27
-87.7566879188	41.9100563356	948	0	28
-87.7536637563	41.9100563356	500	1	28
-87.7506395939	41.9100563356	336	2	28
-87.7476154314	41.9100563356	264	3	28
-87.744591269	41.9100563356	233	4	28
-87.7415671065	41.9100563356	26	5	28
-87.7385429441	41.9100563356	55	6	28
-87.7355187816	41.9100563356	201	7	28
-87.7324946191	41.9100563356	690	8	28
-87.7294704567	41.9100563356	974	9	28
-87.7264462942	41.9100563356	379	10	28
-87.7234221318	41.9100563356	715	11	28
-87.7203979693	41.9100563356	350	12	28
-87.7173738069	41.9100563356	500	13	28
-87.7143496444	41.9100563356	448	14	28
-87.711325482	41.9100563356	139	15	28
-87.7083013195	41.9100563356	474	16	28
-87.7052771571	41.9100563356	208	17	28
-87.7022529946	41.9100563356	93	18	28
-87.6992288322	41.9100563356	115	19	28
-87.6962046697	41.9100563356	358	20	28
-87.6931805072	41.9100563356	683	21	28
-87.6901563448	41.9100563356	514	22	28
-87.6871321823	41.9100563356	431	23	28
-87.6841080199	41.9100563356	531	24	28
-87.6810838574	41.9100563356	374	25	28
-87.678059695	41.9100563356	521	26	28
-87.6750355325	41.9100563356	484	27	28
-87.6720113701	41.9100563356	604	28	28
-87.6689872076	41.9100563356	627	29	28
-87.6659630452	41.9100563356	510	30	28
-87.6629388827	41.9100563356	35	31	28
-87.6599147203	41.9100563356	27	32	28
-87.6568905578	41.9100563356	0	33	28
-87.6538663953	41.9100563356	0	34	28
-87.6508422329	41.9100563356	164	35	28
-87.6478180704	41.9100563356	91	36	28
-87.644793908	41.9100563356	331	37	28
-87.6417697455	41.9100563356	600	38	28
-87.6387455831	41.9100563356	834	39	28
-87.6357214206	41.9100563356	688	40	28
-87.7566879188	41.9078080316	1650	0	29
-87.7536637563	41.9078080316	628	1	29
-87.7506395939	41.9078080316	286	2	29
-87.7476154314	41.9078080316	43	3	29
-87.744591269	41.9078080316	271	4	29
-87.7415671065	41.9078080316	0	5	29
-87.7385429441	41.9078080316	0	6	29
-87.7355187816	41.9078080316	1040	7	29
-87.7324946191	41.9078080316	659	8	29
-87.7294704567	41.9078080316	553	9	29
-87.7264462942	41.9078080316	601	10	29
-87.7234221318	41.9078080316	1307	11	29
-87.7203979693	41.9078080316	773	12	29
-87.7173738069	41.9078080316	709	13	29
-87.7143496444	41.9078080316	1371	14	29
-87.711325482	41.9078080316	647	15	29
-87.7083013195	41.9078080316	662	16	29
-87.7052771571	41.9078080316	0	17	29
-87.7022529946	41.9078080316	0	18	29
-87.6992288322	41.9078080316	0	19	29
-87.6962046697	41.9078080316	518	20	29
-87.6931805072	41.9078080316	491	21	29
-87.6901563448	41.9078080316	770	22	29
-87.6871321823	41.9078080316	231	23	29
-87.6841080199	41.9078080316	384	24	29
-87.6810838574	41.9078080316	723	25	29
-87.678059695	41.9078080316	547	26	29
-87.6750355325	41.9078080316	342	27	29
-87.6720113701	41.9078080316	674	28	29
-87.6689872076	41.9078080316	757	29	29
-87.6659630452	41.9078080316	712	30	29
-87.6629388827	41.9078080316	321	31	29
-87.6599147203	41.9078080316	11	32	29
-87.6568905578	41.9078080316	0	33	29
-87.6538663953	41.9078080316	0	34	29
-87.6508422329	41.9078080316	2	35	29
-87.6478180704	41.9078080316	140	36	29
-87.644793908	41.9078080316	28	37	29
-87.6417697455	41.9078080316	1083	38	29
-87.6387455831	41.9078080316	1696	39	29
-87.6357214206	41.9078080316	395	40	29
-87.7566879188	41.9055597275	936	0	30
-87.7536637563	41.9055597275	0	1	30
-87.7506395939	41.9055597275	309	2	30
-87.7476154314	41.9055597275	209	3	30
-87.744591269	41.9055597275	0	4	30
-87.7415671065	41.9055597275	0	5	30
-87.7385429441	41.9055597275	0	6	30
-87.7355187816	41.9055597275	534	7	30
-87.7324946191	41.9055597275	696	8	30
-87.7294704567	41.9055597275	643	9	30
-87.7264462942	41.9055597275	647	10	30
-87.7234221318	41.9055597275	523	11	30
-87.7203979693	41.9055597275	597	12	30
-87.7173738069	41.9055597275	324	13	30
-87.7143496444	41.9055597275	982	14	30
-87.711325482	41.9055597275	637	15	30
-87.7083013195	41.9055597275	573	16	30
-87.7052771571	41.9055597275	0	17	30
-87.7022529946	41.9055597275	0	18	30
-87.6992288322	41.9055597275	7	19	30
-87.6962046697	41.9055597275	590	20	30
-87.6931805072	41.9055597275	800	21	30
-87.6901563448	41.9055597275	510	22	30
-87.6871321823	41.9055597275	597	23	30
-87.6841080199	41.9055597275	374	24	30
-87.6810838574	41.9055597275	689	25	30
-87.678059695	41.9055597275	615	26	30
-87.6750355325	41.9055597275	754	27	30
-87.6720113701	41.9055597275	325	28	30
-87.6689872076	41.9055597275	108	29	30
-87.6659630452	41.9055597275	1238	30	30
-87.6629388827	41.9055597275	613	31	30
-87.6599147203	41.9055597275	1	32	30
-87.6568905578	41.9055597275	0	33	30
-87.6538663953	41.9055597275	0	34	30
-87.6508422329	41.9055597275	0	35	30
-87.6478180704	41.9055597275	59	36	30
-87.644793908	41.9055597275	87	37	30
-87.6417697455	41.9055597275	194	38	30
-87.6387455831	41.9055597275	572	39	30
-87.6357214206	41.9055597275	627	40	30
-87.7566879188	41.9033114235	917	0	31
-87.7536637563	41.9033114235	224	1	31
-87.7506395939	41.9033114235	718	2	31
-87.7476154314	41.9033114235	388	3	31
-87.744591269	41.9033114235	0	4	31
-87.7415671065	41.9033114235	0	5	31
-87.7385429441	41.9033114235	0	6	31
-87.7355187816	41.9033114235	345	7	31
-87.7324946191	41.9033114235	657	8	31
-87.7294704567	41.9033114235	335	9	31
-87.7264462942	41.9033114235	687	10	31
-87.7234221318	41.9033114235	671	11	31
-87.7203979693	41.9033114235	469	12	31
-87.7173738069	41.9033114235	135	13	31
-87.7143496444	41.9033114235	0	14	31
-87.711325482	41.9033114235	592	15	31
-87.7083013195	41.9033114235	675	16	31
-87.7052771571	41.9033114235	0	17	31
-87.7022529946	41.9033114235	57	18	31
-87.6992288322	41.9033114235	39	19	31
-87.6962046697	41.9033114235	554	20	31
-87.6931805072	41.9033114235	729	21	31
-87.6901563448	41.9033114235	714	22	31
-87.6871321823	41.9033114235	330	23	31
-87.6841080199	41.9033114235	0	24	31
-87.6810838574	41.9033114235	627	25	31
-87.678059695	41.9033114235	458	26	31
-87.6750355325	41.9033114235	703	27	31
-87.6720113701	41.9033114235	681	28	31
-87.6689872076	41.9033114235	383	29	31
-87.6659630452	41.9033114235	401	30	31
-87.6629388827	41.9033114235	750	31	31
-87.6599147203	41.9033114235	0	32	31
-87.6568905578	41.9033114235	0	33	31
-87.6538663953	41.9033114235	0	34	31
-87.6508422329	41.9033114235	0	35	31
-87.6478180704	41.9033114235	0	36	31
-87.644793908	41.9033114235	539	37	31
-87.6417697455	41.9033114235	419	38	31
-87.6387455831	41.9033114235	385	39	31
-87.6357214206	41.9033114235	670	40	31
-87.7566879188	41.9010631195	597	0	32
-87.7536637563	41.9010631195	532	1	32
-87.7506395939	41.9010631195	507	2	32
-87.7476154314	41.9010631195	288	3	32
-87.744591269	41.9010631195	0	4	32
-87.7415671065	41.9010631195	0	5	32
-87.7385429441	41.9010631195	482	6	32
-87.7355187816	41.9010631195	312	7	32
-87.7324946191	41.9010631195	314	8	32
-87.7294704567	41.9010631195	595	9	32
-87.7264462942	41.9010631195	473	10	32
-87.7234221318	41.9010631195	1015	11	32
-87.7203979693	41.9010631195	1042	12	32
-87.7173738069	41.9010631195	927	13	32
-87.7143496444	41.9010631195	560	14	32
-87.711325482	41.9010631195	271	15	32
-87.7083013195	41.9010631195	588	16	32
-87.7052771571	41.9010631195	0	17	32
-87.7022529946	41.9010631195	82	18	32
-87.6992288322	41.9010631195	299	19	32
-87.6962046697	41.9010631195	655	20	32
-87.6931805072	41.9010631195	796	21	32
